@RELATION substation_anonymized

@ATTRIBUTE Timestamp NUMERIC
@ATTRIBUTE Sub_ID NUMERIC
@ATTRIBUTE Deep_Node NUMERIC
@ATTRIBUTE Current_[A] NUMERIC
@ATTRIBUTE Battery_Temperature_[°C] NUMERIC
@ATTRIBUTE Ambient_Temperature_[°C] NUMERIC
@ATTRIBUTE KE_cntUp NUMERIC
@ATTRIBUTE KE_pTot NUMERIC
@ATTRIBUTE KE_qTot NUMERIC
@ATTRIBUTE loadGroups NUMERIC
@ATTRIBUTE serviceLocations NUMERIC
@ATTRIBUTE Embedding_Feature_0 NUMERIC
@ATTRIBUTE Embedding_Feature_1 NUMERIC
@ATTRIBUTE Embedding_Feature_2 NUMERIC
@ATTRIBUTE Embedding_Feature_3 NUMERIC
@ATTRIBUTE Embedding_Feature_4 NUMERIC
@ATTRIBUTE Embedding_Feature_5 NUMERIC
@ATTRIBUTE Embedding_Feature_6 NUMERIC
@ATTRIBUTE Embedding_Feature_7 NUMERIC
@ATTRIBUTE Target {0,1}

@DATA
2,3,0.0,0.2,23.55,16.4,186.0,59402.297,21736.8,92.0,21.0,2.049613,1.6727389,0.029635044,0.83374304,0.03675488,-0.09974139,-1.9838562,-0.42149514,0
2,4,0.0,-0.1,20.62,11.72,213.0,101281.66,34144.543,90.0,22.0,2.9196808,1.9733826,0.28262115,-0.47274688,0.7971736,-1.5576985,0.1661409,-0.10802926,0
2,5,0.0,0.2,24.47,18.8,109.0,54569.984,43085.74,73.0,18.0,2.6189456,1.7849541,0.8159721,1.2443883,2.1149936,-0.7811613,-0.08097498,-1.8214133,0
2,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.6901224,1.5196645,1.9831818,0.7890713,1.3662558,-1.163028,-1.4426394,-1.7110566,0
2,7,0.0,0.5,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.0075579,1.7959793,-1.2198359,-0.1787329,-0.20591833,-1.5348482,-0.59615123,-1.9961027,0
2,8,0.0,0.2,19.5,12.55,10.0,5384.5786,2595.6843,10.0,7.0,3.0595975,3.0326688,0.101494394,0.16221145,0.7227429,0.3260909,0.65366286,-1.8748326,0
2,9,0.0,-0.2,15.75,8.8,53.0,24514.613,13229.16,38.0,5.0,2.7747793,5.1027007,4.534318,-1.3851956,5.9101186,-4.7536197,-2.8294249,-1.2778609,0
2,10,0.0,0.3,15.5,7.88,72.0,28785.854,24967.166,39.0,37.0,1.666748,2.396952,-0.33444017,-0.31288615,1.4075745,-1.8534756,-0.86207116,-0.08335705,0
2,11,1.0,-0.2,11.5,7.5,0.0,0.0,0.0,0.0,0.0,-0.01885907,-0.0022038557,-0.06096561,0.027082264,0.030500397,0.025594153,0.012124792,0.024784818,0
2,12,0.0,0.2,22.45,12.57,160.0,41264.086,13944.176,73.0,33.0,1.288682,1.5311012,0.2680563,0.91549665,1.3834528,-1.0088161,-1.4840475,-1.1710861,0
2,13,0.0,-0.4,18.47,13.52,5.0,1948.468,1341.7363,4.0,4.0,3.429269,2.4451616,1.0390266,0.32192123,4.1092935,-3.1532795,-1.7095097,0.49735525,0
2,14,0.0,-0.1,17.92,10.02,305.0,128644.11,173328.6,96.0,232.0,0.082877345,0.7804041,-1.2705392,-0.75161153,1.4128894,0.060058724,-1.1885427,-0.91910607,0
2,15,1.0,0.1,18.0,13.22,0.0,0.0,0.0,0.0,0.0,0.055033103,0.047743835,-0.015741155,0.05595898,-0.059465658,-0.033232197,-0.008796163,-0.032059357,0
2,16,1.0,-0.2,13.08,6.0,0.0,0.0,0.0,0.0,0.0,-0.03159826,0.020278566,0.04598465,-0.028853782,0.031210594,0.025889069,0.035199963,0.015741222,0
2,17,0.0,0.2,17.9,11.75,8.0,137543.4,68158.75,6.0,7.0,2.2607954,1.1653699,-0.17993735,0.69947517,1.4653788,-1.1434805,-0.91314113,-0.08863308,0
2,18,0.0,0.2,14.2,8.25,15.0,46354.17,46046.78,2.0,5.0,7.0922422,1.9251472,1.9693912,-1.9011897,2.090077,-0.95466065,2.7789533,-9.692012,0
2,19,1.0,-0.1,16.75,7.5,0.0,0.0,0.0,0.0,0.0,-0.0062946714,0.0034696758,-0.0027683377,-0.008727547,0.014594421,-0.037838235,-0.05119153,-0.04033924,0
3,1,0.0,0.2,19.5,11.95,286.0,74560.37,28438.32,119.0,53.0,2.4821537,2.0352054,-0.55753815,0.40080974,-0.06179795,0.16857326,-1.9835309,-0.06193939,0
3,2,0.0,-0.3,24.1,16.33,36.0,24106.729,25361.455,30.0,9.0,3.0542965,3.112397,0.8858381,-0.0804082,0.11535456,0.558784,0.1883909,-2.0372074,0
3,3,0.0,0.2,23.55,16.4,186.0,59402.297,21736.8,92.0,21.0,2.049613,1.6727389,0.029635044,0.83374304,0.03675488,-0.09974139,-1.9838562,-0.42149514,0
3,4,0.0,0.1,20.62,11.72,213.0,101281.66,34144.543,90.0,22.0,2.9196808,1.9733826,0.28262115,-0.47274688,0.7971736,-1.5576985,0.1661409,-0.10802926,0
3,5,0.0,0.2,24.47,18.8,109.0,54569.984,43085.74,73.0,18.0,2.6189456,1.7849541,0.8159721,1.2443883,2.1149936,-0.7811613,-0.08097498,-1.8214133,0
3,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.6901224,1.5196645,1.9831818,0.7890713,1.3662558,-1.163028,-1.4426394,-1.7110566,0
3,7,0.0,0.4,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.0075579,1.7959793,-1.2198359,-0.1787329,-0.20591833,-1.5348482,-0.59615123,-1.9961027,0
3,8,0.0,0.2,19.5,12.55,10.0,5384.5786,2595.6843,10.0,7.0,3.0595975,3.0326688,0.101494394,0.16221145,0.7227429,0.3260909,0.65366286,-1.8748326,0
3,9,0.0,-0.2,15.75,8.8,53.0,24514.613,13229.16,38.0,5.0,2.7747793,5.1027007,4.534318,-1.3851956,5.9101186,-4.7536197,-2.8294249,-1.2778609,0
3,10,0.0,0.5,15.5,7.88,44.0,21833.26,21763.105,30.0,21.0,1.6620027,2.4051068,-0.3235256,-0.284266,1.4287415,-1.8589227,-0.89705896,-0.08876079,1
3,11,1.0,-0.2,11.5,7.5,0.0,0.0,0.0,0.0,0.0,-0.01885907,-0.0022038557,-0.06096561,0.027082264,0.030500397,0.025594153,0.012124792,0.024784818,0
3,12,0.0,0.2,22.45,12.57,160.0,41264.086,13944.176,73.0,33.0,1.288682,1.5311012,0.2680563,0.91549665,1.3834528,-1.0088161,-1.4840475,-1.1710861,0
3,13,0.0,-0.4,18.47,13.52,5.0,1948.468,1341.7363,4.0,4.0,3.429269,2.4451616,1.0390266,0.32192123,4.1092935,-3.1532795,-1.7095097,0.49735525,0
3,14,0.0,-0.1,17.92,10.02,305.0,128644.11,173328.6,96.0,232.0,0.082877345,0.7804041,-1.2705392,-0.75161153,1.4128894,0.060058724,-1.1885427,-0.91910607,0
3,15,1.0,0.1,18.0,13.22,0.0,0.0,0.0,0.0,0.0,0.055033103,0.047743835,-0.015741155,0.05595898,-0.059465658,-0.033232197,-0.008796163,-0.032059357,0
3,16,1.0,0.3,13.08,6.0,0.0,0.0,0.0,0.0,0.0,-0.03159826,0.020278566,0.04598465,-0.028853782,0.031210594,0.025889069,0.035199963,0.015741222,0
3,17,0.0,0.3,17.9,11.75,8.0,137543.4,68158.75,6.0,7.0,2.2607954,1.1653699,-0.17993735,0.69947517,1.4653788,-1.1434805,-0.91314113,-0.08863308,0
3,18,0.0,0.2,14.2,8.25,15.0,46354.17,46046.78,2.0,5.0,7.0922422,1.9251472,1.9693912,-1.9011897,2.090077,-0.95466065,2.7789533,-9.692012,0
3,19,1.0,-0.1,16.75,7.5,0.0,0.0,0.0,0.0,0.0,-0.0062946714,0.0034696758,-0.0027683377,-0.008727547,0.014594421,-0.037838235,-0.05119153,-0.04033924,0
5,1,0.0,0.3,18.87,11.2,176.0,47471.46,18137.252,89.0,28.0,2.4765844,2.0318136,-0.5666254,0.3808464,-0.072809376,0.15250549,-1.972937,-0.032442678,1
5,2,0.0,-0.3,24.1,16.3,36.0,24106.729,25361.455,30.0,9.0,3.0542965,3.112397,0.8858381,-0.0804082,0.11535456,0.558784,0.1883909,-2.0372074,0
5,3,0.0,0.2,23.5,16.12,186.0,59402.297,21736.8,92.0,21.0,2.049613,1.6727389,0.029635044,0.83374304,0.03675488,-0.09974139,-1.9838562,-0.42149514,0
5,4,0.0,-0.2,20.02,11.0,213.0,101281.66,34144.543,90.0,22.0,2.9196808,1.9733826,0.28262115,-0.47274688,0.7971736,-1.5576985,0.1661409,-0.10802926,0
5,5,0.0,0.2,24.02,18.4,109.0,54569.984,43085.74,73.0,18.0,2.6189456,1.7849541,0.8159721,1.2443883,2.1149936,-0.7811613,-0.08097498,-1.8214133,0
5,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.6901224,1.5196645,1.9831818,0.7890713,1.3662558,-1.163028,-1.4426394,-1.7110566,0
5,7,0.0,0.4,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.0075579,1.7959793,-1.2198359,-0.1787329,-0.20591833,-1.5348482,-0.59615123,-1.9961027,0
5,8,0.0,0.2,19.5,11.98,10.0,5384.5786,2595.6843,10.0,7.0,3.0595975,3.0326688,0.101494394,0.16221145,0.7227429,0.3260909,0.65366286,-1.8748326,0
5,9,0.0,-0.2,15.93,8.35,53.0,24514.613,13229.16,38.0,5.0,2.7747793,5.1027007,4.534318,-1.3851956,5.9101186,-4.7536197,-2.8294249,-1.2778609,0
5,10,0.0,0.2,14.5,7.33,72.0,28785.854,24967.166,39.0,37.0,1.666748,2.396952,-0.33444017,-0.31288615,1.4075745,-1.8534756,-0.86207116,-0.08335705,0
5,11,1.0,-0.2,11.5,7.1,0.0,0.0,0.0,0.0,0.0,-0.01885907,-0.0022038557,-0.06096561,0.027082264,0.030500397,0.025594153,0.012124792,0.024784818,0
5,12,0.0,0.2,21.3,11.93,160.0,41264.086,13944.176,73.0,33.0,1.288682,1.5311012,0.2680563,0.91549665,1.3834528,-1.0088161,-1.4840475,-1.1710861,0
5,13,0.0,-0.4,18.03,12.57,5.0,1948.468,1341.7363,4.0,4.0,3.429269,2.4451616,1.0390266,0.32192123,4.1092935,-3.1532795,-1.7095097,0.49735525,0
5,14,0.0,0.2,17.32,10.1,305.0,128644.11,173328.6,96.0,232.0,0.082877345,0.7804041,-1.2705392,-0.75161153,1.4128894,0.060058724,-1.1885427,-0.91910607,0
5,15,1.0,0.2,18.18,13.28,0.0,0.0,0.0,0.0,0.0,0.055033103,0.047743835,-0.015741155,0.05595898,-0.059465658,-0.033232197,-0.008796163,-0.032059357,0
5,16,1.0,-0.2,13.5,6.65,0.0,0.0,0.0,0.0,0.0,-0.03159826,0.020278566,0.04598465,-0.028853782,0.031210594,0.025889069,0.035199963,0.015741222,0
5,17,0.0,0.3,16.45,10.33,8.0,137543.4,68158.75,6.0,7.0,2.2607954,1.1653699,-0.17993735,0.69947517,1.4653788,-1.1434805,-0.91314113,-0.08863308,0
5,18,0.0,0.4,14.1,8.15,0.0,0.0,0.0,0.0,0.0,7.1043653,1.9263537,1.9859912,-1.9495915,2.0697289,-0.93179834,2.814947,-9.698746,1
5,19,1.0,0.2,16.38,6.98,0.0,0.0,0.0,0.0,0.0,-0.0062946714,0.0034696758,-0.0027683377,-0.008727547,0.014594421,-0.037838235,-0.05119153,-0.04033924,0
8,1,0.0,0.3,18.87,11.2,188.0,46748.598,17484.998,94.0,33.0,2.4753559,2.0452864,-0.5708541,0.41045544,-0.07867978,0.16402459,-1.991337,-0.071971565,0
8,2,0.0,0.5,24.1,16.3,29.0,20136.924,21613.613,26.0,8.0,3.0060854,3.0826612,0.8347629,-0.07573318,0.16587824,0.57488865,0.18963347,-1.9954516,0
8,3,0.0,0.2,23.5,16.12,186.0,59402.297,21736.8,92.0,21.0,2.049613,1.6727389,0.029635044,0.83374304,0.03675488,-0.09974139,-1.9838562,-0.42149514,0
8,4,0.0,0.1,20.02,11.0,213.0,101281.66,34144.543,90.0,22.0,2.9196808,1.9733826,0.28262115,-0.47274688,0.7971736,-1.5576985,0.1661409,-0.10802926,0
8,5,0.0,0.5,24.02,18.4,68.0,31661.37,12554.523,52.0,14.0,2.5887077,1.7868733,0.7885863,1.2151736,2.104338,-0.81547314,-0.037209596,-1.7987146,1
8,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.6901224,1.5196645,1.9831818,0.7890713,1.3662558,-1.163028,-1.4426394,-1.7110566,0
8,7,0.0,0.3,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.0075579,1.7959793,-1.2198359,-0.1787329,-0.20591833,-1.5348482,-0.59615123,-1.9961027,0
8,8,0.0,1.1,19.5,11.98,7.0,3809.4236,1354.2866,7.0,4.0,3.0144136,3.0031805,0.08635829,0.19288884,0.7654137,0.35397157,0.6436585,-1.8344222,1
8,9,0.0,1.0,15.93,8.35,53.0,24514.613,13229.16,38.0,5.0,2.7318697,5.0634418,4.5638165,-1.4061515,5.919204,-4.7237053,-2.8046112,-1.2988131,0
8,10,0.0,0.2,14.5,7.33,72.0,28785.854,24967.166,39.0,37.0,1.666748,2.396952,-0.33444017,-0.31288615,1.4075745,-1.8534756,-0.86207116,-0.08335705,0
8,11,1.0,-0.2,11.5,7.1,0.0,0.0,0.0,0.0,0.0,-0.01885907,-0.0022038557,-0.06096561,0.027082264,0.030500397,0.025594153,0.012124792,0.024784818,0
8,12,0.0,0.3,21.3,11.93,160.0,41264.086,13944.176,73.0,33.0,1.288682,1.5311012,0.2680563,0.91549665,1.3834528,-1.0088161,-1.4840475,-1.1710861,0
8,13,0.0,0.2,18.03,12.57,5.0,1948.468,1341.7363,4.0,4.0,3.429269,2.4451616,1.0390266,0.32192123,4.1092935,-3.1532795,-1.7095097,0.49735525,0
8,14,0.0,-0.1,17.32,10.1,305.0,128644.11,173328.6,96.0,232.0,0.082877345,0.7804041,-1.2705392,-0.75161153,1.4128894,0.060058724,-1.1885427,-0.91910607,0
8,15,1.0,0.2,18.18,13.28,0.0,0.0,0.0,0.0,0.0,0.055033103,0.047743835,-0.015741155,0.05595898,-0.059465658,-0.033232197,-0.008796163,-0.032059357,0
8,16,1.0,0.3,13.5,6.65,0.0,0.0,0.0,0.0,0.0,-0.03159826,0.020278566,0.04598465,-0.028853782,0.031210594,0.025889069,0.035199963,0.015741222,0
8,17,0.0,0.2,16.45,10.33,8.0,137543.4,68158.75,6.0,7.0,2.2607954,1.1653699,-0.17993735,0.69947517,1.4653788,-1.1434805,-0.91314113,-0.08863308,0
8,18,0.0,0.3,14.1,8.15,15.0,46354.17,46046.78,2.0,5.0,7.0922422,1.9251472,1.9693912,-1.9011897,2.090077,-0.95466065,2.7789533,-9.692012,0
8,19,1.0,-0.1,16.38,6.98,0.0,0.0,0.0,0.0,0.0,-0.0062946714,0.0034696758,-0.0027683377,-0.008727547,0.014594421,-0.037838235,-0.05119153,-0.04033924,0
6,1,0.0,0.2,18.87,11.2,286.0,74560.37,28438.32,119.0,53.0,2.4821537,2.0352054,-0.55753815,0.40080974,-0.06179795,0.16857326,-1.9835309,-0.06193939,0
6,2,0.0,-0.3,24.1,16.3,36.0,24106.729,25361.455,30.0,9.0,3.0542965,3.112397,0.8858381,-0.0804082,0.11535456,0.558784,0.1883909,-2.0372074,0
6,3,0.0,0.1,23.5,16.12,186.0,59402.297,21736.8,92.0,21.0,2.049613,1.6727389,0.029635044,0.83374304,0.03675488,-0.09974139,-1.9838562,-0.42149514,0
6,4,0.0,-0.1,20.02,11.0,213.0,101281.66,34144.543,90.0,22.0,2.9196808,1.9733826,0.28262115,-0.47274688,0.7971736,-1.5576985,0.1661409,-0.10802926,0
6,5,0.0,0.1,24.02,18.4,109.0,54569.984,43085.74,73.0,18.0,2.6189456,1.7849541,0.8159721,1.2443883,2.1149936,-0.7811613,-0.08097498,-1.8214133,0
6,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.6901224,1.5196645,1.9831818,0.7890713,1.3662558,-1.163028,-1.4426394,-1.7110566,0
6,7,0.0,0.3,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.0075579,1.7959793,-1.2198359,-0.1787329,-0.20591833,-1.5348482,-0.59615123,-1.9961027,0
6,8,0.0,-0.2,19.5,11.98,10.0,5384.5786,2595.6843,10.0,7.0,3.0595975,3.0326688,0.101494394,0.16221145,0.7227429,0.3260909,0.65366286,-1.8748326,0
6,9,0.0,-0.2,15.93,8.35,53.0,24514.613,13229.16,38.0,5.0,2.7747793,5.1027007,4.534318,-1.3851956,5.9101186,-4.7536197,-2.8294249,-1.2778609,0
6,10,0.0,0.2,14.5,7.33,72.0,28785.854,24967.166,39.0,37.0,1.666748,2.396952,-0.33444017,-0.31288615,1.4075745,-1.8534756,-0.86207116,-0.08335705,0
6,11,1.0,-0.2,11.5,7.1,0.0,0.0,0.0,0.0,0.0,-0.01885907,-0.0022038557,-0.06096561,0.027082264,0.030500397,0.025594153,0.012124792,0.024784818,0
6,12,0.0,0.2,21.3,11.93,160.0,41264.086,13944.176,73.0,33.0,1.288682,1.5311012,0.2680563,0.91549665,1.3834528,-1.0088161,-1.4840475,-1.1710861,0
6,13,0.0,-0.4,18.03,12.57,5.0,1948.468,1341.7363,4.0,4.0,3.429269,2.4451616,1.0390266,0.32192123,4.1092935,-3.1532795,-1.7095097,0.49735525,0
6,14,0.0,-0.1,17.32,10.1,305.0,128644.11,173328.6,96.0,232.0,0.082877345,0.7804041,-1.2705392,-0.75161153,1.4128894,0.060058724,-1.1885427,-0.91910607,0
6,15,1.0,0.3,18.18,13.28,0.0,0.0,0.0,0.0,0.0,-0.0030148178,-0.061374903,-0.05300052,0.018014781,-0.0013184473,-0.0108790025,-0.0482285,-0.0001473017,1
6,16,1.0,-0.2,13.5,6.65,0.0,0.0,0.0,0.0,0.0,-0.03159826,0.020278566,0.04598465,-0.028853782,0.031210594,0.025889069,0.035199963,0.015741222,0
6,17,0.0,0.3,16.45,10.33,8.0,137543.4,68158.75,6.0,7.0,2.2607954,1.1653699,-0.17993735,0.69947517,1.4653788,-1.1434805,-0.91314113,-0.08863308,0
6,18,0.0,0.2,14.1,8.15,15.0,46354.17,46046.78,2.0,5.0,7.0922422,1.9251472,1.9693912,-1.9011897,2.090077,-0.95466065,2.7789533,-9.692012,0
7,1,0.0,0.3,18.87,11.2,192.0,52414.996,19495.316,92.0,28.0,2.484431,2.0742471,-0.55676776,0.4179306,-0.073489204,0.19566719,-2.0043635,-0.07426005,1
7,2,0.0,-0.3,24.1,16.3,36.0,24106.729,25361.455,30.0,9.0,3.0542965,3.112397,0.8858381,-0.0804082,0.11535456,0.558784,0.1883909,-2.0372074,0
7,3,0.0,0.2,23.5,16.12,186.0,59402.297,21736.8,92.0,21.0,2.049613,1.6727389,0.029635044,0.83374304,0.03675488,-0.09974139,-1.9838562,-0.42149514,0
7,4,0.0,-0.1,20.02,11.0,213.0,101281.66,34144.543,90.0,22.0,2.9196808,1.9733826,0.28262115,-0.47274688,0.7971736,-1.5576985,0.1661409,-0.10802926,0
7,5,0.0,0.1,24.02,18.4,109.0,54569.984,43085.74,73.0,18.0,2.6189456,1.7849541,0.8159721,1.2443883,2.1149936,-0.7811613,-0.08097498,-1.8214133,0
