@RELATION substation_anonymized

@ATTRIBUTE Timestamp NUMERIC
@ATTRIBUTE Sub_ID NUMERIC
@ATTRIBUTE Deep_Node NUMERIC
@ATTRIBUTE Current_[A] NUMERIC
@ATTRIBUTE Battery_Temperature_[°C] NUMERIC
@ATTRIBUTE Ambient_Temperature_[°C] NUMERIC
@ATTRIBUTE KE_cntUp NUMERIC
@ATTRIBUTE KE_pTot NUMERIC
@ATTRIBUTE KE_qTot NUMERIC
@ATTRIBUTE loadGroups NUMERIC
@ATTRIBUTE serviceLocations NUMERIC
@ATTRIBUTE Embedding_Feature_0 NUMERIC
@ATTRIBUTE Embedding_Feature_1 NUMERIC
@ATTRIBUTE Embedding_Feature_2 NUMERIC
@ATTRIBUTE Embedding_Feature_3 NUMERIC
@ATTRIBUTE Embedding_Feature_4 NUMERIC
@ATTRIBUTE Embedding_Feature_5 NUMERIC
@ATTRIBUTE Embedding_Feature_6 NUMERIC
@ATTRIBUTE Embedding_Feature_7 NUMERIC
@ATTRIBUTE Target {0,1}

@DATA
4,7,0.0,3.8,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.1262076,-0.7203635,-0.80980057,-2.0083158,-0.88633364,-2.6202054,-1.8477783,0.594838,0
4,8,0.0,-0.2,19.5,12.55,10.0,5384.5786,2595.6843,10.0,7.0,2.2840583,-0.19961105,-0.8917669,-1.3384039,-2.1161234,-2.7211134,0.40114015,0.46235564,0
4,9,0.0,-0.2,15.75,8.8,53.0,24514.613,13229.16,38.0,5.0,3.1587436,-0.8058635,2.8719065,2.5186355,-2.653454,-4.470117,-4.4978642,-2.5555701,0
4,10,0.0,0.3,15.5,7.88,34.0,9335.298,14730.607,24.0,19.0,2.3528657,1.280204,-0.42453054,-1.2203399,-0.47052756,-2.8795056,-1.6947559,0.106354564,1
4,11,1.0,-0.2,11.5,7.5,0.0,0.0,0.0,0.0,0.0,-0.0052540824,-0.009897046,0.039893895,-0.05129776,0.05525496,-0.059156433,-0.032880142,-0.057191167,0
4,12,0.0,0.2,22.45,12.57,160.0,41264.086,13944.176,73.0,33.0,1.6138583,1.3418702,0.57600135,-1.7346572,-1.5418155,-1.5612463,-2.1084454,0.63266027,0
4,13,0.0,-0.4,18.47,13.52,5.0,1948.468,1341.7363,4.0,4.0,2.4682016,-0.70778936,0.5250255,-2.8958967,0.546405,-3.9554908,-1.7310103,-0.37226287,0
4,14,0.0,0.1,17.92,10.02,305.0,128644.11,173328.6,96.0,232.0,2.3254938,1.8806185,-0.6906032,0.22837602,-0.71325964,-0.10075987,-1.1325673,-1.3927493,0
4,15,1.0,-0.1,18.0,13.22,0.0,0.0,0.0,0.0,0.0,0.030746989,0.028757371,0.056343257,0.02515836,0.0406451,-0.018045325,0.040649913,0.013556749,0
4,16,1.0,0.3,13.08,6.0,0.0,0.0,0.0,0.0,0.0,0.032342657,-0.056431636,-0.042919755,0.061508454,0.024103396,-0.015412722,0.001517348,0.013711043,0
4,17,0.0,0.3,17.9,11.75,8.0,137543.4,68158.75,6.0,7.0,1.1464133,0.48812133,-0.30753633,-1.8645461,-1.6906017,-2.2771075,-0.792318,-0.89459175,0
4,18,0.0,0.2,14.2,8.25,15.0,46354.17,46046.78,2.0,5.0,2.7710125,-2.1003256,0.16885042,-4.2884946,-0.5284358,-3.410101,-0.7626803,-4.484737,0
4,19,1.0,-0.1,16.75,7.5,0.0,0.0,0.0,0.0,0.0,0.031166509,0.039723925,0.04172191,0.021248862,0.03926836,-0.056758653,-0.046109326,0.0448343,0
2,1,0.0,0.2,19.5,11.95,286.0,74560.37,28438.32,119.0,53.0,1.708941,0.8795425,-0.32857558,-0.408121,-3.259935,-1.1191202,-2.5457768,0.07661319,0
2,2,0.0,-0.3,24.1,16.33,36.0,24106.729,25361.455,30.0,9.0,2.2767155,-0.28503558,-0.41667923,-1.9228784,-3.2125263,-1.9721997,0.26758355,1.1021802,0
2,3,0.0,0.2,23.55,16.4,186.0,59402.297,21736.8,92.0,21.0,1.7136205,0.021661617,-0.45949364,-0.79785484,-3.566424,-1.5497024,-1.6945318,0.9352044,0
2,4,0.0,-0.1,20.62,11.72,213.0,101281.66,34144.543,90.0,22.0,1.7815847,-0.82034653,-1.435473,-0.804519,-1.5426329,-2.789061,-2.1647096,-1.4439361,0
2,5,0.0,0.2,24.47,18.8,109.0,54569.984,43085.74,73.0,18.0,1.8637697,0.58469284,0.77853525,-0.4616573,-1.658541,-3.8353837,-1.111484,-0.15285026,0
2,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.307552,1.084012,2.1055923,-1.0555795,-1.9536376,-2.8623672,-1.0797778,-0.42419502,0
2,7,0.0,0.5,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.1262076,-0.7203635,-0.80980057,-2.0083158,-0.88633364,-2.6202054,-1.8477783,0.594838,0
2,8,0.0,0.2,19.5,12.55,10.0,5384.5786,2595.6843,10.0,7.0,2.2840583,-0.19961105,-0.8917669,-1.3384039,-2.1161234,-2.7211134,0.40114015,0.46235564,0
2,9,0.0,-0.2,15.75,8.8,53.0,24514.613,13229.16,38.0,5.0,3.1587436,-0.8058635,2.8719065,2.5186355,-2.653454,-4.470117,-4.4978642,-2.5555701,0
2,10,0.0,0.3,15.5,7.88,72.0,28785.854,24967.166,39.0,37.0,2.3280594,1.2988492,-0.43053192,-1.2004645,-0.47408384,-2.867562,-1.7184604,0.049757037,0
2,11,1.0,-0.2,11.5,7.5,0.0,0.0,0.0,0.0,0.0,-0.0052540824,-0.009897046,0.039893895,-0.05129776,0.05525496,-0.059156433,-0.032880142,-0.057191167,0
2,12,0.0,0.2,22.45,12.57,160.0,41264.086,13944.176,73.0,33.0,1.6138583,1.3418702,0.57600135,-1.7346572,-1.5418155,-1.5612463,-2.1084454,0.63266027,0
2,13,0.0,-0.4,18.47,13.52,5.0,1948.468,1341.7363,4.0,4.0,2.4682016,-0.70778936,0.5250255,-2.8958967,0.546405,-3.9554908,-1.7310103,-0.37226287,0
2,14,0.0,-0.1,17.92,10.02,305.0,128644.11,173328.6,96.0,232.0,2.3254938,1.8806185,-0.6906032,0.22837602,-0.71325964,-0.10075987,-1.1325673,-1.3927493,0
2,15,1.0,0.1,18.0,13.22,0.0,0.0,0.0,0.0,0.0,0.030746989,0.028757371,0.056343257,0.02515836,0.0406451,-0.018045325,0.040649913,0.013556749,0
2,16,1.0,-0.2,13.08,6.0,0.0,0.0,0.0,0.0,0.0,0.032342657,-0.056431636,-0.042919755,0.061508454,0.024103396,-0.015412722,0.001517348,0.013711043,0
2,17,0.0,0.2,17.9,11.75,8.0,137543.4,68158.75,6.0,7.0,1.1464133,0.48812133,-0.30753633,-1.8645461,-1.6906017,-2.2771075,-0.792318,-0.89459175,0
2,18,0.0,0.2,14.2,8.25,15.0,46354.17,46046.78,2.0,5.0,2.7710125,-2.1003256,0.16885042,-4.2884946,-0.5284358,-3.410101,-0.7626803,-4.484737,0
2,19,1.0,-0.1,16.75,7.5,0.0,0.0,0.0,0.0,0.0,0.031166509,0.039723925,0.04172191,0.021248862,0.03926836,-0.056758653,-0.046109326,0.0448343,0
3,1,0.0,0.2,19.5,11.95,286.0,74560.37,28438.32,119.0,53.0,1.708941,0.8795425,-0.32857558,-0.408121,-3.259935,-1.1191202,-2.5457768,0.07661319,0
3,2,0.0,-0.3,24.1,16.33,36.0,24106.729,25361.455,30.0,9.0,2.2767155,-0.28503558,-0.41667923,-1.9228784,-3.2125263,-1.9721997,0.26758355,1.1021802,0
3,3,0.0,0.2,23.55,16.4,186.0,59402.297,21736.8,92.0,21.0,1.7136205,0.021661617,-0.45949364,-0.79785484,-3.566424,-1.5497024,-1.6945318,0.9352044,0
3,4,0.0,0.1,20.62,11.72,213.0,101281.66,34144.543,90.0,22.0,1.7815847,-0.82034653,-1.435473,-0.804519,-1.5426329,-2.789061,-2.1647096,-1.4439361,0
3,5,0.0,0.2,24.47,18.8,109.0,54569.984,43085.74,73.0,18.0,1.8637697,0.58469284,0.77853525,-0.4616573,-1.658541,-3.8353837,-1.111484,-0.15285026,0
3,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.307552,1.084012,2.1055923,-1.0555795,-1.9536376,-2.8623672,-1.0797778,-0.42419502,0
3,7,0.0,0.4,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.1262076,-0.7203635,-0.80980057,-2.0083158,-0.88633364,-2.6202054,-1.8477783,0.594838,0
3,8,0.0,0.2,19.5,12.55,10.0,5384.5786,2595.6843,10.0,7.0,2.2840583,-0.19961105,-0.8917669,-1.3384039,-2.1161234,-2.7211134,0.40114015,0.46235564,0
3,9,0.0,-0.2,15.75,8.8,53.0,24514.613,13229.16,38.0,5.0,3.1587436,-0.8058635,2.8719065,2.5186355,-2.653454,-4.470117,-4.4978642,-2.5555701,0
3,10,0.0,0.5,15.5,7.88,44.0,21833.26,21763.105,30.0,21.0,2.350428,1.2576846,-0.39603043,-1.2450038,-0.4418625,-2.8919022,-1.6754634,0.059167217,1
3,11,1.0,-0.2,11.5,7.5,0.0,0.0,0.0,0.0,0.0,-0.0052540824,-0.009897046,0.039893895,-0.05129776,0.05525496,-0.059156433,-0.032880142,-0.057191167,0
3,12,0.0,0.2,22.45,12.57,160.0,41264.086,13944.176,73.0,33.0,1.6138583,1.3418702,0.57600135,-1.7346572,-1.5418155,-1.5612463,-2.1084454,0.63266027,0
3,13,0.0,-0.4,18.47,13.52,5.0,1948.468,1341.7363,4.0,4.0,2.4682016,-0.70778936,0.5250255,-2.8958967,0.546405,-3.9554908,-1.7310103,-0.37226287,0
3,14,0.0,-0.1,17.92,10.02,305.0,128644.11,173328.6,96.0,232.0,2.3254938,1.8806185,-0.6906032,0.22837602,-0.71325964,-0.10075987,-1.1325673,-1.3927493,0
3,15,1.0,0.1,18.0,13.22,0.0,0.0,0.0,0.0,0.0,0.030746989,0.028757371,0.056343257,0.02515836,0.0406451,-0.018045325,0.040649913,0.013556749,0
3,16,1.0,0.3,13.08,6.0,0.0,0.0,0.0,0.0,0.0,0.032342657,-0.056431636,-0.042919755,0.061508454,0.024103396,-0.015412722,0.001517348,0.013711043,0
3,17,0.0,0.3,17.9,11.75,8.0,137543.4,68158.75,6.0,7.0,1.1464133,0.48812133,-0.30753633,-1.8645461,-1.6906017,-2.2771075,-0.792318,-0.89459175,0
3,18,0.0,0.2,14.2,8.25,15.0,46354.17,46046.78,2.0,5.0,2.7710125,-2.1003256,0.16885042,-4.2884946,-0.5284358,-3.410101,-0.7626803,-4.484737,0
3,19,1.0,-0.1,16.75,7.5,0.0,0.0,0.0,0.0,0.0,0.031166509,0.039723925,0.04172191,0.021248862,0.03926836,-0.056758653,-0.046109326,0.0448343,0
5,1,0.0,0.3,18.87,11.2,176.0,47471.46,18137.252,89.0,28.0,1.7198817,0.86356133,-0.3149671,-0.41473535,-3.2994828,-1.1781847,-2.5395253,0.096691996,1
5,2,0.0,-0.3,24.1,16.3,36.0,24106.729,25361.455,30.0,9.0,2.2767155,-0.28503558,-0.41667923,-1.9228784,-3.2125263,-1.9721997,0.26758355,1.1021802,0
5,3,0.0,0.2,23.5,16.12,186.0,59402.297,21736.8,92.0,21.0,1.7136205,0.021661617,-0.45949364,-0.79785484,-3.566424,-1.5497024,-1.6945318,0.9352044,0
5,4,0.0,-0.2,20.02,11.0,213.0,101281.66,34144.543,90.0,22.0,1.7815847,-0.82034653,-1.435473,-0.804519,-1.5426329,-2.789061,-2.1647096,-1.4439361,0
5,5,0.0,0.2,24.02,18.4,109.0,54569.984,43085.74,73.0,18.0,1.8637697,0.58469284,0.77853525,-0.4616573,-1.658541,-3.8353837,-1.111484,-0.15285026,0
5,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.307552,1.084012,2.1055923,-1.0555795,-1.9536376,-2.8623672,-1.0797778,-0.42419502,0
5,7,0.0,0.4,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.1262076,-0.7203635,-0.80980057,-2.0083158,-0.88633364,-2.6202054,-1.8477783,0.594838,0
5,8,0.0,0.2,19.5,11.98,10.0,5384.5786,2595.6843,10.0,7.0,2.2840583,-0.19961105,-0.8917669,-1.3384039,-2.1161234,-2.7211134,0.40114015,0.46235564,0
5,9,0.0,-0.2,15.93,8.35,53.0,24514.613,13229.16,38.0,5.0,3.1587436,-0.8058635,2.8719065,2.5186355,-2.653454,-4.470117,-4.4978642,-2.5555701,0
5,10,0.0,0.2,14.5,7.33,72.0,28785.854,24967.166,39.0,37.0,2.3280594,1.2988492,-0.43053192,-1.2004645,-0.47408384,-2.867562,-1.7184604,0.049757037,0
5,11,1.0,-0.2,11.5,7.1,0.0,0.0,0.0,0.0,0.0,-0.0052540824,-0.009897046,0.039893895,-0.05129776,0.05525496,-0.059156433,-0.032880142,-0.057191167,0
5,12,0.0,0.2,21.3,11.93,160.0,41264.086,13944.176,73.0,33.0,1.6138583,1.3418702,0.57600135,-1.7346572,-1.5418155,-1.5612463,-2.1084454,0.63266027,0
5,13,0.0,-0.4,18.03,12.57,5.0,1948.468,1341.7363,4.0,4.0,2.4682016,-0.70778936,0.5250255,-2.8958967,0.546405,-3.9554908,-1.7310103,-0.37226287,0
5,14,0.0,0.2,17.32,10.1,305.0,128644.11,173328.6,96.0,232.0,2.3254938,1.8806185,-0.6906032,0.22837602,-0.71325964,-0.10075987,-1.1325673,-1.3927493,0
5,15,1.0,0.2,18.18,13.28,0.0,0.0,0.0,0.0,0.0,0.030746989,0.028757371,0.056343257,0.02515836,0.0406451,-0.018045325,0.040649913,0.013556749,0
5,16,1.0,-0.2,13.5,6.65,0.0,0.0,0.0,0.0,0.0,0.032342657,-0.056431636,-0.042919755,0.061508454,0.024103396,-0.015412722,0.001517348,0.013711043,0
5,17,0.0,0.3,16.45,10.33,8.0,137543.4,68158.75,6.0,7.0,1.1464133,0.48812133,-0.30753633,-1.8645461,-1.6906017,-2.2771075,-0.792318,-0.89459175,0
5,18,0.0,0.4,14.1,8.15,0.0,0.0,0.0,0.0,0.0,2.8279054,-2.1863372,0.17005163,-4.331752,-0.5352051,-3.354971,-0.74548346,-4.5852222,1
5,19,1.0,0.2,16.38,6.98,0.0,0.0,0.0,0.0,0.0,0.031166509,0.039723925,0.04172191,0.021248862,0.03926836,-0.056758653,-0.046109326,0.0448343,0
8,1,0.0,0.3,18.87,11.2,188.0,46748.598,17484.998,94.0,33.0,1.7380725,0.93158144,-0.26508838,-0.37955865,-3.3367019,-1.18379,-2.5512342,0.067646086,0
8,2,0.0,0.5,24.1,16.3,29.0,20136.924,21613.613,26.0,8.0,2.3023348,-0.33696342,-0.39936697,-1.8713155,-3.218485,-1.9623874,0.33753243,1.0573335,0
8,3,0.0,0.2,23.5,16.12,186.0,59402.297,21736.8,92.0,21.0,1.7136205,0.021661617,-0.45949364,-0.79785484,-3.566424,-1.5497024,-1.6945318,0.9352044,0
8,4,0.0,0.1,20.02,11.0,213.0,101281.66,34144.543,90.0,22.0,1.7815847,-0.82034653,-1.435473,-0.804519,-1.5426329,-2.789061,-2.1647096,-1.4439361,0
8,5,0.0,0.5,24.02,18.4,68.0,31661.37,12554.523,52.0,14.0,1.8511528,0.5446467,0.7763297,-0.45620343,-1.6602894,-3.8344634,-1.0868244,-0.19588152,1
8,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.307552,1.084012,2.1055923,-1.0555795,-1.9536376,-2.8623672,-1.0797778,-0.42419502,0
8,7,0.0,0.3,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.1262076,-0.7203635,-0.80980057,-2.0083158,-0.88633364,-2.6202054,-1.8477783,0.594838,0
8,8,0.0,1.1,19.5,11.98,7.0,3809.4236,1354.2866,7.0,4.0,2.2680745,-0.18242438,-0.92336845,-1.3540065,-2.1229947,-2.7378669,0.374714,0.44948137,1
8,9,0.0,1.0,15.93,8.35,53.0,24514.613,13229.16,38.0,5.0,3.0796478,-0.7898541,2.871162,2.4734204,-2.6247234,-4.409212,-4.41479,-2.5393677,0
8,10,0.0,0.2,14.5,7.33,72.0,28785.854,24967.166,39.0,37.0,2.3280594,1.2988492,-0.43053192,-1.2004645,-0.47408384,-2.867562,-1.7184604,0.049757037,0
8,11,1.0,-0.2,11.5,7.1,0.0,0.0,0.0,0.0,0.0,-0.0052540824,-0.009897046,0.039893895,-0.05129776,0.05525496,-0.059156433,-0.032880142,-0.057191167,0
8,12,0.0,0.3,21.3,11.93,160.0,41264.086,13944.176,73.0,33.0,1.6138583,1.3418702,0.57600135,-1.7346572,-1.5418155,-1.5612463,-2.1084454,0.63266027,0
8,13,0.0,0.2,18.03,12.57,5.0,1948.468,1341.7363,4.0,4.0,2.4682016,-0.70778936,0.5250255,-2.8958967,0.546405,-3.9554908,-1.7310103,-0.37226287,0
8,14,0.0,-0.1,17.32,10.1,305.0,128644.11,173328.6,96.0,232.0,2.3254938,1.8806185,-0.6906032,0.22837602,-0.71325964,-0.10075987,-1.1325673,-1.3927493,0
8,15,1.0,0.2,18.18,13.28,0.0,0.0,0.0,0.0,0.0,0.030746989,0.028757371,0.056343257,0.02515836,0.0406451,-0.018045325,0.040649913,0.013556749,0
8,16,1.0,0.3,13.5,6.65,0.0,0.0,0.0,0.0,0.0,0.032342657,-0.056431636,-0.042919755,0.061508454,0.024103396,-0.015412722,0.001517348,0.013711043,0
8,17,0.0,0.2,16.45,10.33,8.0,137543.4,68158.75,6.0,7.0,1.1464133,0.48812133,-0.30753633,-1.8645461,-1.6906017,-2.2771075,-0.792318,-0.89459175,0
8,18,0.0,0.3,14.1,8.15,15.0,46354.17,46046.78,2.0,5.0,2.7710125,-2.1003256,0.16885042,-4.2884946,-0.5284358,-3.410101,-0.7626803,-4.484737,0
8,19,1.0,-0.1,16.38,6.98,0.0,0.0,0.0,0.0,0.0,0.031166509,0.039723925,0.04172191,0.021248862,0.03926836,-0.056758653,-0.046109326,0.0448343,0
6,1,0.0,0.2,18.87,11.2,286.0,74560.37,28438.32,119.0,53.0,1.708941,0.8795425,-0.32857558,-0.408121,-3.259935,-1.1191202,-2.5457768,0.07661319,0
6,2,0.0,-0.3,24.1,16.3,36.0,24106.729,25361.455,30.0,9.0,2.2767155,-0.28503558,-0.41667923,-1.9228784,-3.2125263,-1.9721997,0.26758355,1.1021802,0
6,3,0.0,0.1,23.5,16.12,186.0,59402.297,21736.8,92.0,21.0,1.7136205,0.021661617,-0.45949364,-0.79785484,-3.566424,-1.5497024,-1.6945318,0.9352044,0
6,4,0.0,-0.1,20.02,11.0,213.0,101281.66,34144.543,90.0,22.0,1.7815847,-0.82034653,-1.435473,-0.804519,-1.5426329,-2.789061,-2.1647096,-1.4439361,0
6,5,0.0,0.1,24.02,18.4,109.0,54569.984,43085.74,73.0,18.0,1.8637697,0.58469284,0.77853525,-0.4616573,-1.658541,-3.8353837,-1.111484,-0.15285026,0
6,6,0.0,0.2,17.53,13.4,249.0,68148.89,54018.61,93.0,29.0,1.307552,1.084012,2.1055923,-1.0555795,-1.9536376,-2.8623672,-1.0797778,-0.42419502,0
6,7,0.0,0.3,22.5,24.6,110.0,54270.023,34563.883,66.0,19.0,2.1262076,-0.7203635,-0.80980057,-2.0083158,-0.88633364,-2.6202054,-1.8477783,0.594838,0
6,8,0.0,-0.2,19.5,11.98,10.0,5384.5786,2595.6843,10.0,7.0,2.2840583,-0.19961105,-0.8917669,-1.3384039,-2.1161234,-2.7211134,0.40114015,0.46235564,0
6,9,0.0,-0.2,15.93,8.35,53.0,24514.613,13229.16,38.0,5.0,3.1587436,-0.8058635,2.8719065,2.5186355,-2.653454,-4.470117,-4.4978642,-2.5555701,0
6,10,0.0,0.2,14.5,7.33,72.0,28785.854,24967.166,39.0,37.0,2.3280594,1.2988492,-0.43053192,-1.2004645,-0.47408384,-2.867562,-1.7184604,0.049757037,0
6,11,1.0,-0.2,11.5,7.1,0.0,0.0,0.0,0.0,0.0,-0.0052540824,-0.009897046,0.039893895,-0.05129776,0.05525496,-0.059156433,-0.032880142,-0.057191167,0
6,12,0.0,0.2,21.3,11.93,160.0,41264.086,13944.176,73.0,33.0,1.6138583,1.3418702,0.57600135,-1.7346572,-1.5418155,-1.5612463,-2.1084454,0.63266027,0
6,13,0.0,-0.4,18.03,12.57,5.0,1948.468,1341.7363,4.0,4.0,2.4682016,-0.70778936,0.5250255,-2.8958967,0.546405,-3.9554908,-1.7310103,-0.37226287,0
6,14,0.0,-0.1,17.32,10.1,305.0,128644.11,173328.6,96.0,232.0,2.3254938,1.8806185,-0.6906032,0.22837602,-0.71325964,-0.10075987,-1.1325673,-1.3927493,0
6,15,1.0,0.3,18.18,13.28,0.0,0.0,0.0,0.0,0.0,-0.012709223,0.03833759,-0.014783308,0.0015386268,-0.047486987,0.055671364,0.024036244,-0.011496469,1
6,16,1.0,-0.2,13.5,6.65,0.0,0.0,0.0,0.0,0.0,0.032342657,-0.056431636,-0.042919755,0.061508454,0.024103396,-0.015412722,0.001517348,0.013711043,0
